Full Tilt (Janet Evanovich's Full Series),,,,,,,,,,,,0.0,,,,,10.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,0.0,,,8.0,,,,,0.0,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,,,,,,,,,0.0,,,0.0,,,0.0,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7.0,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,0.0,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,5.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,10.0,,,,0.0,,0.0,,,,,0.0,,,,,,,,,,,0.0,,,,,8.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,0.0,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,5.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,9.0,,,,,1.0,,,,,,,,,0.0,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,
G Is for Gumshoe (Kinsey Millhone Mysteries (Paperback)),,,,,,,,,,,,,,,8.0,,,,,0.0,0.0,,0.0,7.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,10.0,,0.0,,,,,,,,,,,10.0,,,,0.0,,,,0.0,,,0.0,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,10.0,,,,0.0,,,,,,,0.0,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,7.0,,,,,,,,,,,0.0,,,,,,,,,9.0,,,,5.0,,,,8.0,,,,0.0,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,7.0,,,,,,0.0,,,,,7.0,,,,,,,,,,,10.0,,,,8.0,,8.0,,,,,,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,9.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,9.0,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,0.0,,0.0,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,7.0,0.0,,,0.0,,,,,0.0,,,0.0,,,,,,,,9.0,,,,,,,,,,,,,,10.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,0.0,,,,,,,9.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
GARDEN OF SHADOWS (Dollanger Saga (Paperback)),,,,,,,,,,,0.0,,,,,,,,,0.0,,,,3.0,,,,,,,9.0,,,0.0,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,9.0,,,,,,,,,0.0,,,,,,,,,10.0,,,,,,,9.0,,,,,,,,,5.0,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,0.0,,,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,10.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0
Gerald's Game,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,10.0,,,,,,,,,,0.0,,,,,,,7.0,,,,,,,,,,,,,5.0,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,7.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,0.0,,,7.0,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,7.0,,,,,,,,,,,,0.0,,,,,,,8.0,,,,,,,,0.0,,6.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,8.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,5.0,,,,,,,,,,,,0.0,,,4.0,,,,,,,,,,,,0.0,,0.0,,,,,,,,0.0,,,,5.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,0.0,,,,10.0,,,,,,,,0.0,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,9.0,,,,,,,,,,,,,,,,,,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,0.0,,,,,10.0,,,,,,0.0
Girl in Hyacinth Blue,,,,,,,,,,,8.0,7.0,,,8.0,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,8.0,,,,9.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,,,,9.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,10.0,0.0,,,,,,,,,,,8.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,8.0,,,,,,,,9.0,,,,,,,,,,,,,,,9.0,,0.0,,,,,0.0,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,0.0,8.0,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,,,0.0,,,,,9.0,,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,8.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,0.0,9.0,,,,,,,,,,,,,0.0,,8.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,7.0,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,8.0,,,,,,,0.0,,,,,,,,,,,9.0,,,,,,,,0.0,,,,,,,,0.0,,,,,0.0,,0.0,,,,,,6.0,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,9.0,,,,8.0,,,,,,,0.0,,,,,,7.0,,,,,8.0,,,,,,9.0,0.0,,
Girl with a Pearl Earring,0.0,,,7.0,,,,,,,,6.0,,,,9.0,,10.0,0.0,,7.0,,,0.0,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,8.0,,,,,,,,,,,,,,,,10.0,,,,,,,,9.0,,,0.0,7.0,,0.0,0.0,,0.0,,8.0,,0.0,,9.0,,,,,,,0.0,0.0,,0.0,,,8.0,,,,,0.0,,,0.0,,,,,,,0.0,,0.0,,0.0,6.0,,,,,,,,,,,,0.0,,,,,,,,,,,8.0,,,,,,,,,,,0.0,,,,,,,0.0,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,,,0.0,,,,,0.0,,,7.0,,,,,,0.0,,8.0,,,,,,,,,,,,,7.0,,0.0,,,9.0,0.0,,,,,0.0,,,,8.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,6.0,,,,0.0,,,10.0,,,,,,,,0.0,7.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,10.0,,,,,,,,0.0,,0.0,,,,,,0.0,,,,,0.0,9.0,,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,6.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,0.0,0.0,,,7.0,0.0,0.0,,8.0,,,,,,,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,0.0,,,9.0,,0.0,,,,,,8.0,,,,,0.0,,0.0,,,,,,,,,7.0,,,0.0,,,,,,,,,,0.0,,,,,0.0,8.0,,,0.0,,0.0,,,,,,,,9.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,7.0,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,,,9.0,,,,,,,0.0,,,,,,,4.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,0.0,8.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,,0.0,9.0,,,,,0.0,,,,,,,,8.0,9.0,,,,0.0,,,,,,,,,
"Girl, Interrupted",,,,,,,,,,,,9.0,0.0,,,,,,,0.0,0.0,,,,,8.0,,,,0.0,,,,,,,,,9.0,,,,,,,,,,7.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,,,,,,,,,0.0,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,0.0,,,,,,,,,,7.0,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,0.0,,,,,,,,,9.0,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,7.0,,,0.0,,0.0,,,,,9.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,7.0,8.0,,,,,,0.0,,,,,,,8.0,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,9.0,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,9.0,,,,,,0.0,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,4.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,8.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,10.0,8.0,,0.0,,,0.0,,,,,,,,6.0,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,
Good Omens,0.0,,,,,,,10.0,,,,,,,,,,,,,0.0,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,9.0,,0.0,,,,,,0.0,,6.0,,,,,,,,,0.0,,,,,0.0,,,,,10.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,10.0,,,,,9.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,8.0,,,,,,,,,,,,10.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
Good in Bed,,,,,0.0,,,0.0,,,9.0,0.0,0.0,,0.0,,,,,,,,,8.0,0.0,,,,,,10.0,,9.0,,,,,,9.0,,,,,,,,,,0.0,,,,,,7.0,,,,,10.0,,,,,,,,,,,,,,,,8.0,,0.0,,,,10.0,10.0,,,,,,,,,0.0,,6.0,7.0,,,0.0,,,,,,,,,,,,,,10.0,,,,0.0,,,,,,,10.0,,,,9.0,,,,,0.0,,10.0,,,,,,,,,,,0.0,0.0,,,,,,,,,8.0,,,,,,,,,,,0.0,,,0.0,,,6.0,,,,0.0,,,0.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,,0.0,,,,,9.0,,,,,,10.0,,,7.0,,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,7.0,,,,,10.0,0.0,,,,,,,,,,,,,,,,,,,9.0,8.0,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,,0.0,8.0,0.0,,,,,,0.0,6.0,0.0,0.0,,,0.0,0.0,,,,9.0,,,,,,,,,,,0.0,,0.0,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,0.0,6.0,,,0.0,,,,,,,,,,0.0,6.0,,,,0.0,,0.0,8.0,,0.0,,8.0,,,,,0.0,,,,,,,,,,0.0,,,7.0,0.0,,,7.0,,0.0,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,0.0,9.0,,,,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,7.0,,,5.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,0.0,,,,7.0,,,,,,0.0,0.0,,,,,8.0,,,,,0.0,0.0,,,0.0,,,,,,0.0,,,8.0,,,,,,,,,,,0.0,,,,,,,,9.0,,,,,,0.0,,,,,,,,0.0,,,9.0,,,0.0,,,,,,,,8.0,,,,0.0,,,,,,8.0,,,,,6.0,0.0,,,8.0,,,,,,,8.0,0.0,,,0.0,,,0.0,0.0,7.0,,0.0,,,,,,,,,0.0,,7.0,0.0,,,0.0,,,,,,,,0.0,0.0,10.0,,10.0,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,0.0,,,,,9.0,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7.0,,,,0.0,,,,,,0.0,0.0,,0.0,,,0.0,0.0,,,,,0.0,,0.0,,,,,,,8.0,,,0.0,0.0,,,,,,,,,
Gorky Park,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,7.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,5.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,7.0,,,,,,,0.0,,,,,,0.0,,,,,,,9.0,,,,,,,,,,,0.0,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,0.0,,4.5,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,8.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,9.0,,,,,,,,,0.0,,,,,,0.0,,,,,,,0.0,,,,
Granny Dan,,,,,,,,,,,,,,,,,,,,,,,0.0,8.0,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,8.0,,,,,,,,,,,,,,,,,,,,10.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,10.0,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,10.0,,,,,,,,,,,,0.0,,,,,,,,8.0,,,,,,,,,,,,,,,,
Guardian Angel,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,5.0,,,10.0,,0.0,,,,,,,0.0,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,9.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,0.0,,,,,9.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,
Guilty Pleasures (Anita Blake Vampire Hunter (Paperback)),,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,9.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,0.0,,,10.0,,,,,,,,,,10.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,8.0,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,,,,0.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,0.0,,,,,,,,,,,9.0,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,,,,,,,,,,,,,6.0,,,,,,,,,,,,,0.0,,,,,,8.0,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
